candidates,cue,associations,score_fool_the_ai,num_associations,annotation_index,num_candidates,solvers_jaccard_mean,solvers_jaccard_std,images_source,ID
"[""boot"", ""engineer"", ""acid"", ""arcade"", ""twins""]",pair,"[""boot"", ""twins""]",0,2,114,5,1,0,random,2229
"[""boot"", ""engineer"", ""acid"", ""arcade"", ""twins""]",pleasure,"[""acid"", ""arcade""]",67,2,116,5,1,0,random,2230
"[""boot"", ""engineer"", ""acid"", ""arcade"", ""twins""]",professional,"[""boot"", ""engineer""]",67,2,117,5,1,0,random,2231
"[""boot"", ""engineer"", ""acid"", ""arcade"", ""twins""]",armor,"[""boot"", ""engineer""]",67,2,118,5,1,0,random,2232
"[""boot"", ""engineer"", ""acid"", ""arcade"", ""twins""]",battle,"[""boot"", ""arcade""]",0,2,119,5,1,0,random,2233
"[""trash"", ""sunny"", ""needles"", ""skull"", ""statue"", ""star""]",opportunity,"[""sunny"", ""statue""]",67,2,120,6,1,0,random,2234
"[""trash"", ""sunny"", ""needles"", ""skull"", ""statue"", ""star""]",dump,"[""trash"", ""needles""]",67,2,122,6,1,0,random,2235
"[""trash"", ""sunny"", ""needles"", ""skull"", ""statue"", ""star""]",grandeur,"[""statue"", ""star""]",67,2,125,6,1,0,random,2236
"[""yarn"", ""lime"", ""kangaroo"", ""timer"", ""bullseye"", ""racket""]",netting,"[""yarn"", ""racket""]",0,2,126,6,1,0,random,2237
"[""yarn"", ""lime"", ""kangaroo"", ""timer"", ""bullseye"", ""racket""]",leap,"[""kangaroo"", ""racket""]",67,2,128,6,1,0,random,2238
"[""yarn"", ""lime"", ""kangaroo"", ""timer"", ""bullseye"", ""racket""]",aim,"[""timer"", ""bullseye"", ""racket""]",80,3,129,6,0.83,0.24,random,2239
"[""yarn"", ""lime"", ""kangaroo"", ""timer"", ""bullseye"", ""racket""]",practice,"[""bullseye"", ""racket""]",67,2,131,6,1,0,random,2240
"[""wand"", ""elephant"", ""crowd"", ""toaster"", ""woods""]",extinct,"[""wand"", ""elephant""]",0,2,133,5,1,0,random,2241
"[""wand"", ""elephant"", ""crowd"", ""toaster"", ""woods""]",sharp,"[""wand"", ""elephant""]",67,2,135,5,1,0,random,2242
"[""wand"", ""elephant"", ""crowd"", ""toaster"", ""woods""]",habitat,"[""elephant"", ""woods""]",0,2,136,5,1,0,random,2243
"[""wand"", ""elephant"", ""crowd"", ""toaster"", ""woods""]",dark,"[""toaster"", ""woods""]",67,2,137,5,1,0,random,2244
"[""chocolate"", ""fern"", ""pat"", ""medal"", ""sailing"", ""freezing""]",sink,"[""sailing"", ""freezing""]",67,2,139,6,1,0,random,2245
"[""chocolate"", ""fern"", ""pat"", ""medal"", ""sailing"", ""freezing""]",hemp,"[""fern"", ""sailing""]",67,2,140,6,1,0,random,2246
"[""chocolate"", ""fern"", ""pat"", ""medal"", ""sailing"", ""freezing""]",dilute,"[""chocolate"", ""freezing""]",67,2,141,6,1,0,random,2247
"[""chocolate"", ""fern"", ""pat"", ""medal"", ""sailing"", ""freezing""]",marathon,"[""medal"", ""freezing""]",0,2,142,6,1,0,random,2248
"[""chocolate"", ""fern"", ""pat"", ""medal"", ""sailing"", ""freezing""]",confusing,"[""pat"", ""medal""]",100,2,143,6,1,0,random,2249
"[""bulb"", ""dough"", ""toilet"", ""stab"", ""watch"", ""melon""]",wait,"[""bulb"", ""dough"", ""watch""]",80,3,144,6,1,0,random,2250
"[""bulb"", ""dough"", ""toilet"", ""stab"", ""watch"", ""melon""]",hitchcock,"[""toilet"", ""stab""]",67,2,146,6,1,0,random,2251
"[""bulb"", ""dough"", ""toilet"", ""stab"", ""watch"", ""melon""]",prepare,"[""dough"", ""melon""]",67,2,147,6,1,0,random,2252
"[""bulb"", ""dough"", ""toilet"", ""stab"", ""watch"", ""melon""]",fresh,"[""dough"", ""melon""]",67,2,149,6,1,0,random,2253
"[""cough"", ""potion"", ""bed"", ""gel"", ""baby""]",conditioner,"[""cough"", ""gel""]",0,2,150,5,1,0,random,2254
"[""cough"", ""potion"", ""bed"", ""gel"", ""baby""]",naptime,"[""bed"", ""baby""]",67,2,151,5,1,0,random,2255
"[""cough"", ""potion"", ""bed"", ""gel"", ""baby""]",vapors,"[""cough"", ""potion""]",0,2,152,5,1,0,random,2256
"[""cough"", ""potion"", ""bed"", ""gel"", ""baby""]",formula,"[""potion"", ""gel""]",0,2,153,5,1,0,random,2257
"[""cough"", ""potion"", ""bed"", ""gel"", ""baby""]",sex,"[""cough"", ""bed"", ""baby""]",50,3,154,5,1,0,random,2258
"[""cough"", ""potion"", ""bed"", ""gel"", ""baby""]",emotion,"[""cough"", ""baby""]",67,2,155,5,1,0,random,2259
"[""saliva"", ""hurl"", ""cape"", ""hall"", ""vinegar"", ""warrior""]",cheer,"[""hurl"", ""hall"", ""warrior""]",80,3,157,6,1,0,random,2260
"[""saliva"", ""hurl"", ""cape"", ""hall"", ""vinegar"", ""warrior""]",clean,"[""saliva"", ""vinegar""]",0,2,158,6,1,0,random,2261
"[""saliva"", ""hurl"", ""cape"", ""hall"", ""vinegar"", ""warrior""]",venue,"[""hurl"", ""hall""]",67,2,159,6,1,0,random,2262
"[""saliva"", ""hurl"", ""cape"", ""hall"", ""vinegar"", ""warrior""]",grass,"[""hurl"", ""cape""]",67,2,160,6,0.83,0.24,random,2263
"[""saliva"", ""hurl"", ""cape"", ""hall"", ""vinegar"", ""warrior""]",faceless,"[""saliva"", ""cape""]",0,2,161,6,1,0,random,2264
"[""valley"", ""blonde"", ""product"", ""jump"", ""husk"", ""square""]",gap,"[""valley"", ""jump""]",100,2,164,6,1,0,random,2265
"[""valley"", ""blonde"", ""product"", ""jump"", ""husk"", ""square""]",Ess,"[""product"", ""husk""]",100,2,166,6,1,0,random,2266
"[""valley"", ""blonde"", ""product"", ""jump"", ""husk"", ""square""]",spell,"[""product"", ""husk""]",100,2,167,6,1,0,random,2267
"[""spreadsheet"", ""mill"", ""siren"", ""grandmother"", ""ankle""]",dentures,"[""siren"", ""grandmother""]",0,2,168,5,1,0,random,2268
"[""spreadsheet"", ""mill"", ""siren"", ""grandmother"", ""ankle""]",harness,"[""mill"", ""ankle""]",67,2,169,5,1,0,random,2269
"[""spreadsheet"", ""mill"", ""siren"", ""grandmother"", ""ankle""]",pierce,"[""siren"", ""grandmother""]",0,2,171,5,1,0,random,2270
"[""spreadsheet"", ""mill"", ""siren"", ""grandmother"", ""ankle""]",hair,"[""siren"", ""grandmother""]",0,2,172,5,1,0,random,2271
"[""thug"", ""heartbeat"", ""passport"", ""fabric"", ""baking"", ""mat""]",death,"[""thug"", ""heartbeat""]",67,2,174,6,0.83,0.24,random,2272
"[""thug"", ""heartbeat"", ""passport"", ""fabric"", ""baking"", ""mat""]",diabetes,"[""heartbeat"", ""baking""]",67,2,175,6,1,0,random,2273
"[""thug"", ""heartbeat"", ""passport"", ""fabric"", ""baking"", ""mat""]",evade,"[""thug"", ""passport""]",67,2,176,6,1,0,random,2274
"[""thug"", ""heartbeat"", ""passport"", ""fabric"", ""baking"", ""mat""]",detergent,"[""fabric"", ""mat""]",67,2,177,6,1,0,random,2275
"[""thug"", ""heartbeat"", ""passport"", ""fabric"", ""baking"", ""mat""]",texture,"[""passport"", ""fabric"", ""mat""]",50,3,178,6,1,0,random,2276
"[""thug"", ""heartbeat"", ""passport"", ""fabric"", ""baking"", ""mat""]",table,"[""passport"", ""baking""]",67,2,179,6,1,0,random,2277
"[""folded"", ""chemist"", ""dot"", ""drop"", ""tie""]",professional,"[""chemist"", ""tie""]",67,2,180,5,1,0,random,2278
"[""folded"", ""chemist"", ""dot"", ""drop"", ""tie""]",outfit,"[""chemist"", ""tie""]",67,2,181,5,1,0,random,2279
"[""folded"", ""chemist"", ""dot"", ""drop"", ""tie""]",Smart,"[""chemist"", ""tie""]",67,2,182,5,1,0,random,2280
"[""folded"", ""chemist"", ""dot"", ""drop"", ""tie""]",linen,"[""chemist"", ""tie""]",67,2,185,5,1,0,random,2281
"[""turtle"", ""doodle"", ""wrap"", ""vampire"", ""granny""]",hungry,"[""wrap"", ""vampire""]",67,2,189,5,1,0,random,2282
"[""turtle"", ""doodle"", ""wrap"", ""vampire"", ""granny""]",monster,"[""vampire"", ""granny""]",67,2,190,5,1,0,random,2283
"[""turtle"", ""doodle"", ""wrap"", ""vampire"", ""granny""]",demon,"[""vampire"", ""granny""]",0,2,191,5,1,0,random,2284
"[""poodle"", ""crumble"", ""ruler"", ""polish"", ""singing"", ""facebook""]",hard,"[""ruler"", ""singing""]",67,2,192,6,1,0,random,2285
"[""poodle"", ""crumble"", ""ruler"", ""polish"", ""singing"", ""facebook""]",post,"[""poodle"", ""facebook""]",67,2,193,6,1,0,random,2286
"[""poodle"", ""crumble"", ""ruler"", ""polish"", ""singing"", ""facebook""]",social,"[""poodle"", ""facebook""]",67,2,195,6,1,0,random,2287
"[""poodle"", ""crumble"", ""ruler"", ""polish"", ""singing"", ""facebook""]",oral,"[""crumble"", ""singing""]",67,2,196,6,1,0,random,2288
"[""pupil"", ""pipe"", ""skeleton"", ""shelf"", ""gadget"", ""engineer""]",cloud,"[""pupil"", ""pipe""]",100,2,206,6,1,0,random,2289
"[""pupil"", ""pipe"", ""skeleton"", ""shelf"", ""gadget"", ""engineer""]",custom,"[""pipe"", ""shelf"", ""gadget"", ""engineer""]",67,4,207,6,1,0,random,2290
"[""room"", ""joint"", ""dorm"", ""willow"", ""strings""]",whip,"[""willow"", ""strings""]",0,2,212,5,1,0,random,2291
"[""room"", ""joint"", ""dorm"", ""willow"", ""strings""]",Zillow,"[""room"", ""dorm""]",0,2,213,5,1,0,random,2292
"[""room"", ""joint"", ""dorm"", ""willow"", ""strings""]",student,"[""dorm"", ""willow""]",0,2,214,5,1,0,random,2293
"[""room"", ""joint"", ""dorm"", ""willow"", ""strings""]",tension,"[""joint"", ""strings""]",67,2,215,5,1,0,random,2294
"[""politician"", ""rust"", ""chemist"", ""meal"", ""jelly""]",Stagnation,"[""politician"", ""rust""]",67,2,216,5,1,0,random,2295
"[""politician"", ""rust"", ""chemist"", ""meal"", ""jelly""]",Complexity,"[""rust"", ""chemist""]",67,2,217,5,1,0,random,2296
"[""politician"", ""rust"", ""chemist"", ""meal"", ""jelly""]",person,"[""politician"", ""chemist""]",67,2,220,5,1,0,random,2297
"[""politician"", ""rust"", ""chemist"", ""meal"", ""jelly""]",human,"[""politician"", ""chemist""]",67,2,221,5,1,0,random,2298
"[""bird"", ""herb"", ""beaker"", ""fast food"", ""machine"", ""key""]",vegetable,"[""herb"", ""fast food""]",67,2,222,6,1,0,random,2299
"[""bird"", ""herb"", ""beaker"", ""fast food"", ""machine"", ""key""]",America,"[""bird"", ""fast food""]",0,2,223,6,0.83,0.24,random,2300
"[""bird"", ""herb"", ""beaker"", ""fast food"", ""machine"", ""key""]",garnish,"[""herb"", ""fast food""]",0,2,225,6,1,0,random,2301
"[""cover"", ""ivory"", ""intersection"", ""peel"", ""soldier""]",enforce,"[""intersection"", ""soldier""]",0,2,230,5,1,0,random,2302
"[""cover"", ""ivory"", ""intersection"", ""peel"", ""soldier""]",curved,"[""ivory"", ""peel""]",0,2,233,5,1,0,random,2303
"[""buyer"", ""record"", ""earring"", ""barbecue"", ""square"", ""restaurant""]",steak,"[""barbecue"", ""restaurant""]",67,2,234,6,1,0,random,2304
"[""buyer"", ""record"", ""earring"", ""barbecue"", ""square"", ""restaurant""]",eat,"[""barbecue"", ""restaurant""]",67,2,235,6,1,0,random,2305
"[""buyer"", ""record"", ""earring"", ""barbecue"", ""square"", ""restaurant""]",round,"[""buyer"", ""record""]",67,2,236,6,1,0,random,2306
"[""buyer"", ""record"", ""earring"", ""barbecue"", ""square"", ""restaurant""]",audible,"[""record"", ""earring""]",67,2,237,6,1,0,random,2307
"[""curry"", ""puck"", ""cider"", ""stuffing"", ""solid"", ""blacksmith""]",season,"[""curry"", ""stuffing""]",67,2,240,6,1,0,random,2308
"[""curry"", ""puck"", ""cider"", ""stuffing"", ""solid"", ""blacksmith""]",ice,"[""puck"", ""cider""]",67,2,241,6,1,0,random,2309
"[""curry"", ""puck"", ""cider"", ""stuffing"", ""solid"", ""blacksmith""]",office,"[""puck"", ""cider"", ""solid"", ""blacksmith""]",40,4,243,6,1,0,random,2310
"[""curry"", ""puck"", ""cider"", ""stuffing"", ""solid"", ""blacksmith""]",chow,"[""curry"", ""stuffing""]",67,2,244,6,1,0,random,2311
"[""curry"", ""puck"", ""cider"", ""stuffing"", ""solid"", ""blacksmith""]",chew,"[""curry"", ""stuffing""]",100,2,245,6,1,0,random,2312
"[""camera"", ""secretary"", ""hooker"", ""ice cream"", ""journal"", ""player""]",career,"[""secretary"", ""hooker"", ""journal"", ""player""]",40,4,247,6,1,0,random,2313
"[""camera"", ""secretary"", ""hooker"", ""ice cream"", ""journal"", ""player""]",bravado,"[""hooker"", ""player""]",67,2,248,6,1,0,random,2314
"[""camera"", ""secretary"", ""hooker"", ""ice cream"", ""journal"", ""player""]",paperwork,"[""secretary"", ""journal""]",0,2,249,6,1,0,random,2315
"[""camera"", ""secretary"", ""hooker"", ""ice cream"", ""journal"", ""player""]",office,"[""secretary"", ""journal""]",0,2,250,6,1,0,random,2316
"[""camera"", ""secretary"", ""hooker"", ""ice cream"", ""journal"", ""player""]",pose,"[""camera"", ""secretary"", ""player""]",0,3,251,6,1,0,random,2317
"[""bell"", ""owl"", ""basketball"", ""bass"", ""video game""]",points,"[""basketball"", ""video game""]",67,2,252,5,1,0,random,2318
"[""bell"", ""owl"", ""basketball"", ""bass"", ""video game""]",players,"[""basketball"", ""video game""]",67,2,253,5,1,0,random,2319
"[""bell"", ""owl"", ""basketball"", ""bass"", ""video game""]",beast,"[""owl"", ""video game""]",100,2,254,5,1,0,random,2320
"[""bell"", ""owl"", ""basketball"", ""bass"", ""video game""]",powered,"[""bass"", ""video game""]",100,2,256,5,1,0,random,2321
"[""bell"", ""owl"", ""basketball"", ""bass"", ""video game""]",alert,"[""bell"", ""owl""]",0,2,257,5,1,0,random,2322
"[""chess"", ""llama"", ""railroad"", ""raven"", ""pine""]",branch,"[""raven"", ""pine""]",0,2,260,5,1,0,random,2323
"[""chess"", ""llama"", ""railroad"", ""raven"", ""pine""]",move,"[""chess"", ""railroad""]",67,2,263,5,1,0,random,2324
"[""shoe"", ""oasis"", ""laptop"", ""dozen"", ""hump"", ""dwarf""]",journey,"[""shoe"", ""hump""]",100,2,264,6,1,0,random,2325
"[""shoe"", ""oasis"", ""laptop"", ""dozen"", ""hump"", ""dwarf""]",illuminated,"[""laptop"", ""dwarf""]",0,2,265,6,1,0,random,2326
"[""shoe"", ""oasis"", ""laptop"", ""dozen"", ""hump"", ""dwarf""]",cookie,"[""laptop"", ""dozen""]",67,2,266,6,1,0,random,2327
"[""shoe"", ""oasis"", ""laptop"", ""dozen"", ""hump"", ""dwarf""]",colorful,"[""shoe"", ""dozen""]",0,2,268,6,1,0,random,2328
"[""continent"", ""ladder"", ""acrobat"", ""iphone"", ""fence""]",spaces,"[""ladder"", ""fence""]",100,2,270,5,1,0,random,2329
"[""continent"", ""ladder"", ""acrobat"", ""iphone"", ""fence""]",brands,"[""acrobat"", ""iphone""]",0,2,271,5,1,0,random,2330
"[""continent"", ""ladder"", ""acrobat"", ""iphone"", ""fence""]",boundary,"[""continent"", ""fence""]",0,2,273,5,1,0,random,2331
"[""continent"", ""ladder"", ""acrobat"", ""iphone"", ""fence""]",IT,"[""acrobat"", ""iphone""]",0,2,275,5,1,0,random,2332
"[""booger"", ""shark"", ""smartphone"", ""drink"", ""board"", ""typewriter""]",reminder,"[""smartphone"", ""board""]",100,2,277,6,1,0,random,2333
"[""booger"", ""shark"", ""smartphone"", ""drink"", ""board"", ""typewriter""]",type,"[""smartphone"", ""typewriter""]",100,2,280,6,1,0,random,2334
"[""booger"", ""shark"", ""smartphone"", ""drink"", ""board"", ""typewriter""]",message,"[""smartphone"", ""board"", ""typewriter""]",80,3,281,6,1,0,random,2335
"[""noose"", ""plumber"", ""colon"", ""origami"", ""shirt"", ""shrubs""]",human,"[""plumber"", ""colon"", ""shirt""]",50,3,282,6,1,0,random,2336
"[""noose"", ""plumber"", ""colon"", ""origami"", ""shirt"", ""shrubs""]",male,"[""plumber"", ""colon"", ""shirt""]",50,3,283,6,1,0,random,2337
"[""noose"", ""plumber"", ""colon"", ""origami"", ""shirt"", ""shrubs""]",variety,"[""origami"", ""shrubs""]",0,2,285,6,1,0,random,2338
"[""noose"", ""plumber"", ""colon"", ""origami"", ""shirt"", ""shrubs""]",metal,"[""plumber"", ""shirt""]",100,2,287,6,1,0,random,2339
"[""sleigh"", ""stereo"", ""spinach"", ""sail"", ""film"", ""berry""]",bring,"[""sleigh"", ""sail""]",67,2,288,6,1,0,random,2340
"[""sleigh"", ""stereo"", ""spinach"", ""sail"", ""film"", ""berry""]",grandma,"[""sleigh"", ""film""]",67,2,290,6,1,0,random,2341
"[""sleigh"", ""stereo"", ""spinach"", ""sail"", ""film"", ""berry""]",luxury,"[""stereo"", ""sail""]",100,2,291,6,1,0,random,2342
"[""sleigh"", ""stereo"", ""spinach"", ""sail"", ""film"", ""berry""]",holiday,"[""sleigh"", ""sail"", ""film""]",0,3,292,6,1,0,random,2343
"[""sleigh"", ""stereo"", ""spinach"", ""sail"", ""film"", ""berry""]",vacation,"[""sail"", ""film""]",67,2,293,6,1,0,random,2344
"[""leather"", ""audience"", ""peppermint"", ""zoo"", ""dish"", ""bible""]",vessel,"[""dish"", ""bible""]",67,2,295,6,1,0,random,2345
"[""leather"", ""audience"", ""peppermint"", ""zoo"", ""dish"", ""bible""]",organic,"[""peppermint"", ""zoo""]",67,2,297,6,1,0,random,2346
"[""trap"", ""citrus"", ""clockwise"", ""hall"", ""dandruff""]",grease,"[""trap"", ""dandruff""]",67,2,301,5,1,0,random,2347
"[""trap"", ""citrus"", ""clockwise"", ""hall"", ""dandruff""]",round,"[""citrus"", ""clockwise""]",67,2,303,5,1,0,random,2348
"[""trap"", ""citrus"", ""clockwise"", ""hall"", ""dandruff""]",creature,"[""trap"", ""dandruff""]",0,2,305,5,1,0,random,2349
"[""shrub"", ""polar bear"", ""freezing"", ""crutch"", ""lumberjack""]",frigid,"[""polar bear"", ""freezing""]",0,2,308,5,1,0,random,2350
"[""shrub"", ""polar bear"", ""freezing"", ""crutch"", ""lumberjack""]",support,"[""polar bear"", ""crutch""]",67,2,309,5,1,0,random,2351
"[""shrub"", ""polar bear"", ""freezing"", ""crutch"", ""lumberjack""]",slipped,"[""freezing"", ""crutch""]",0,2,311,5,1,0,random,2352
"[""crocodile"", ""starch"", ""candy"", ""shell"", ""pan""]",petroleum,"[""crocodile"", ""shell""]",67,2,313,5,1,0,random,2353
"[""crocodile"", ""starch"", ""candy"", ""shell"", ""pan""]",dentist,"[""crocodile"", ""candy""]",0,2,315,5,1,0,random,2354
"[""crocodile"", ""starch"", ""candy"", ""shell"", ""pan""]",taste,"[""starch"", ""candy""]",100,2,317,5,1,0,random,2355
"[""gin"", ""eggnog"", ""fried"", ""casino"", ""blueprint""]",hightech,"[""casino"", ""blueprint""]",67,2,319,5,1,0,random,2356
"[""gin"", ""eggnog"", ""fried"", ""casino"", ""blueprint""]",circuits,"[""casino"", ""blueprint""]",67,2,320,5,1,0,random,2357
"[""gin"", ""eggnog"", ""fried"", ""casino"", ""blueprint""]",splashes,"[""gin"", ""eggnog""]",0,2,321,5,1,0,random,2358
"[""gin"", ""eggnog"", ""fried"", ""casino"", ""blueprint""]",addict,"[""gin"", ""fried"", ""casino""]",50,3,322,5,1,0,random,2359
"[""gin"", ""eggnog"", ""fried"", ""casino"", ""blueprint""]",sparkle,"[""gin"", ""casino""]",67,2,323,5,1,0,random,2360
"[""lint"", ""television"", ""cap"", ""sheet"", ""spike""]",relax,"[""television"", ""sheet""]",67,2,326,5,1,0,random,2361
"[""lint"", ""television"", ""cap"", ""sheet"", ""spike""]",laundry,"[""lint"", ""sheet""]",0,2,327,5,1,0,random,2362
"[""lint"", ""television"", ""cap"", ""sheet"", ""spike""]",entertainment,"[""television"", ""spike""]",0,2,328,5,1,0,random,2363
"[""lint"", ""television"", ""cap"", ""sheet"", ""spike""]",fold,"[""lint"", ""sheet""]",67,2,329,5,1,0,random,2364
"[""washing machine"", ""drums"", ""bud"", ""pyramid"", ""arrow"", ""square""]",tour,"[""drums"", ""pyramid"", ""arrow""]",50,3,330,6,1,0,random,2365
"[""washing machine"", ""drums"", ""bud"", ""pyramid"", ""arrow"", ""square""]",symbol,"[""arrow"", ""square""]",0,2,331,6,1,0,random,2366
"[""washing machine"", ""drums"", ""bud"", ""pyramid"", ""arrow"", ""square""]",point,"[""pyramid"", ""arrow""]",67,2,332,6,1,0,random,2367
"[""washing machine"", ""drums"", ""bud"", ""pyramid"", ""arrow"", ""square""]",rockstar,"[""drums"", ""bud""]",67,2,333,6,1,0,random,2368
"[""washing machine"", ""drums"", ""bud"", ""pyramid"", ""arrow"", ""square""]",retain,"[""washing machine"", ""bud"", ""pyramid""]",100,3,334,6,1,0,random,2369
"[""fishing"", ""encyclopedia"", ""oxen"", ""wallet"", ""sibling"", ""nurse""]",two,"[""oxen"", ""sibling""]",67,2,336,6,1,0,random,2370
"[""fishing"", ""encyclopedia"", ""oxen"", ""wallet"", ""sibling"", ""nurse""]",ticklish,"[""sibling"", ""nurse""]",67,2,340,6,1,0,random,2371
"[""scarf"", ""painter"", ""prime minister"", ""flake"", ""frame""]",female,"[""scarf"", ""painter""]",67,2,342,5,1,0,random,2372
"[""scarf"", ""painter"", ""prime minister"", ""flake"", ""frame""]",focus,"[""scarf"", ""painter"", ""prime minister""]",80,3,344,5,1,0,random,2373
"[""scarf"", ""painter"", ""prime minister"", ""flake"", ""frame""]",Indulge,"[""painter"", ""flake""]",67,2,345,5,1,0,random,2374
"[""vein"", ""tank"", ""sweet potato"", ""bed"", ""buyer"", ""tub""]",Wayfair,"[""bed"", ""tub""]",0,2,351,6,1,0,random,2375
"[""vein"", ""tank"", ""sweet potato"", ""bed"", ""buyer"", ""tub""]",cafe,"[""sweet potato"", ""buyer""]",67,2,353,6,0.83,0.24,random,2376
"[""goose"", ""cartwheel"", ""bleach"", ""steakhouse"", ""dwarf""]",wellness,"[""cartwheel"", ""bleach"", ""steakhouse""]",50,3,354,5,1,0,random,2377
"[""goose"", ""cartwheel"", ""bleach"", ""steakhouse"", ""dwarf""]",novice,"[""goose"", ""cartwheel""]",67,2,355,5,1,0,random,2378
"[""goose"", ""cartwheel"", ""bleach"", ""steakhouse"", ""dwarf""]",young,"[""goose"", ""cartwheel""]",67,2,356,5,1,0,random,2379
"[""goose"", ""cartwheel"", ""bleach"", ""steakhouse"", ""dwarf""]",poop,"[""goose"", ""bleach""]",67,2,358,5,1,0,random,2380
"[""goose"", ""cartwheel"", ""bleach"", ""steakhouse"", ""dwarf""]",messy,"[""goose"", ""bleach""]",67,2,359,5,1,0,random,2381
"[""checkers"", ""grain"", ""booger"", ""firework"", ""carrot"", ""pile""]",healthy,"[""grain"", ""carrot""]",67,2,360,6,1,0,random,2382
"[""checkers"", ""grain"", ""booger"", ""firework"", ""carrot"", ""pile""]",nutrition,"[""grain"", ""carrot""]",67,2,361,6,1,0,random,2383
"[""checkers"", ""grain"", ""booger"", ""firework"", ""carrot"", ""pile""]",date,"[""checkers"", ""grain"", ""firework"", ""carrot""]",40,4,363,6,1,0,random,2384
